/home/nttung/anaconda3/envs/detectron2/lib/python3.6/site-packages/torchvision/transforms/transforms.py:286: UserWarning: The use of the transforms.Scale transform is deprecated, please use transforms.Resize instead.
[epoch_87, batch_550] loss: 0.000
[epoch_87, batch_600] loss: 0.000
[epoch_87, batch_650] loss: 0.002
[epoch_87, batch_700] loss: 0.001
[epoch_87, batch_750] loss: 0.001
[epoch_87, batch_800] loss: 0.001
[epoch_87, batch_850] loss: 0.001
[epoch_87, batch_900] loss: 0.000
[epoch_87, batch_950] loss: 0.001
[epoch_87, batch_1000] loss: 0.002
[epoch_87, batch_1050] loss: 0.000
[epoch_87, batch_1100] loss: 0.000
[epoch_87, batch_1150] loss: 0.003
[epoch_87, batch_1200] loss: 0.004
[epoch_87, batch_1250] loss: 0.005
[epoch_87, batch_1300] loss: 0.003
[epoch_87, batch_1350] loss: 0.003
[epoch_88, batch_50] loss: 0.004
[epoch_88, batch_100] loss: 0.002
[epoch_88, batch_150] loss: 0.002
[epoch_88, batch_200] loss: 0.001
[epoch_88, batch_250] loss: 0.000
[epoch_88, batch_300] loss: 0.001
[epoch_88, batch_350] loss: 0.001
[epoch_88, batch_400] loss: 0.001
[epoch_88, batch_450] loss: 0.001
[epoch_88, batch_500] loss: 0.001
[epoch_88, batch_550] loss: 0.000
[epoch_88, batch_600] loss: 0.004
[epoch_88, batch_650] loss: 0.006
[epoch_88, batch_700] loss: 0.001
[epoch_88, batch_750] loss: 0.000
[epoch_88, batch_800] loss: 0.004
[epoch_88, batch_850] loss: 0.001
[epoch_88, batch_900] loss: 0.001
[epoch_88, batch_950] loss: 0.002
[epoch_88, batch_1000] loss: 0.001
[epoch_88, batch_1050] loss: 0.001
[epoch_88, batch_1100] loss: 0.003
[epoch_88, batch_1150] loss: 0.002
[epoch_88, batch_1200] loss: 0.003
[epoch_88, batch_1250] loss: 0.005
[epoch_88, batch_1300] loss: 0.002
[epoch_88, batch_1350] loss: 0.001
[epoch_89, batch_50] loss: 0.002
[epoch_89, batch_100] loss: 0.002
[epoch_89, batch_150] loss: 0.001
[epoch_89, batch_200] loss: 0.001
[epoch_89, batch_250] loss: 0.001
[epoch_89, batch_300] loss: 0.000
[epoch_89, batch_350] loss: 0.001
[epoch_89, batch_400] loss: 0.001
[epoch_89, batch_450] loss: 0.001
[epoch_89, batch_500] loss: 0.003
[epoch_89, batch_550] loss: 0.004
[epoch_89, batch_600] loss: 0.001
[epoch_89, batch_650] loss: 0.001
[epoch_89, batch_700] loss: 0.000
[epoch_89, batch_750] loss: 0.001
[epoch_89, batch_800] loss: 0.000
[epoch_89, batch_850] loss: 0.002
[epoch_89, batch_900] loss: 0.001
[epoch_89, batch_950] loss: 0.001
[epoch_89, batch_1000] loss: 0.001
[epoch_89, batch_1050] loss: 0.000
[epoch_89, batch_1100] loss: 0.001
[epoch_89, batch_1150] loss: 0.000
[epoch_89, batch_1200] loss: 0.001
[epoch_89, batch_1250] loss: 0.000
[epoch_89, batch_1300] loss: 0.001
[epoch_89, batch_1350] loss: 0.001
[epoch_90, batch_50] loss: 0.009
[epoch_90, batch_100] loss: 0.003
[epoch_90, batch_150] loss: 0.001
[epoch_90, batch_200] loss: 0.001
[epoch_90, batch_250] loss: 0.002
[epoch_90, batch_300] loss: 0.001
[epoch_90, batch_350] loss: 0.002
[epoch_90, batch_400] loss: 0.004
[epoch_90, batch_450] loss: 0.001
[epoch_90, batch_500] loss: 0.001
[epoch_90, batch_550] loss: 0.001
[epoch_90, batch_600] loss: 0.000
[epoch_90, batch_650] loss: 0.000
[epoch_90, batch_700] loss: 0.000
[epoch_90, batch_750] loss: 0.003
[epoch_90, batch_800] loss: 0.001
[epoch_90, batch_850] loss: 0.001
[epoch_90, batch_900] loss: 0.001
[epoch_90, batch_950] loss: 0.003
[epoch_90, batch_1000] loss: 0.002
[epoch_90, batch_1050] loss: 0.001
[epoch_90, batch_1100] loss: 0.001
[epoch_90, batch_1150] loss: 0.000
[epoch_90, batch_1200] loss: 0.003
[epoch_90, batch_1250] loss: 0.004
[epoch_90, batch_1300] loss: 0.001
[epoch_90, batch_1350] loss: 0.002
[epoch_91, batch_50] loss: 0.002
[epoch_91, batch_100] loss: 0.004
[epoch_91, batch_150] loss: 0.002
[epoch_91, batch_200] loss: 0.001
[epoch_91, batch_250] loss: 0.001
[epoch_91, batch_300] loss: 0.002
[epoch_91, batch_350] loss: 0.001
[epoch_91, batch_400] loss: 0.001
[epoch_91, batch_450] loss: 0.001
[epoch_91, batch_500] loss: 0.000
[epoch_91, batch_550] loss: 0.001
[epoch_91, batch_600] loss: 0.000
[epoch_91, batch_650] loss: 0.004
[epoch_91, batch_700] loss: 0.002
[epoch_91, batch_750] loss: 0.001
[epoch_91, batch_800] loss: 0.002
[epoch_91, batch_850] loss: 0.002
[epoch_91, batch_900] loss: 0.001
[epoch_91, batch_950] loss: 0.004
[epoch_91, batch_1000] loss: 0.001
[epoch_91, batch_1050] loss: 0.002
[epoch_91, batch_1100] loss: 0.003
[epoch_91, batch_1150] loss: 0.002
[epoch_91, batch_1200] loss: 0.001
[epoch_91, batch_1250] loss: 0.002
[epoch_91, batch_1300] loss: 0.004
[epoch_91, batch_1350] loss: 0.002
[epoch_92, batch_50] loss: 0.001
[epoch_92, batch_100] loss: 0.001
[epoch_92, batch_150] loss: 0.002
[epoch_92, batch_200] loss: 0.002
[epoch_92, batch_250] loss: 0.000
[epoch_92, batch_300] loss: 0.001
[epoch_92, batch_350] loss: 0.004
[epoch_92, batch_400] loss: 0.003
[epoch_92, batch_450] loss: 0.001
[epoch_92, batch_500] loss: 0.001
[epoch_92, batch_550] loss: 0.001
[epoch_92, batch_600] loss: 0.003
[epoch_92, batch_650] loss: 0.002
[epoch_92, batch_700] loss: 0.002
[epoch_92, batch_750] loss: 0.001
[epoch_92, batch_800] loss: 0.001
[epoch_92, batch_850] loss: 0.001
[epoch_92, batch_900] loss: 0.001
[epoch_92, batch_950] loss: 0.002
[epoch_92, batch_1000] loss: 0.001
[epoch_92, batch_1050] loss: 0.002
[epoch_92, batch_1100] loss: 0.004
[epoch_92, batch_1150] loss: 0.002
[epoch_92, batch_1200] loss: 0.003
[epoch_92, batch_1250] loss: 0.002
[epoch_92, batch_1300] loss: 0.001
[epoch_92, batch_1350] loss: 0.001
[epoch_93, batch_50] loss: 0.001
[epoch_93, batch_100] loss: 0.001
[epoch_93, batch_150] loss: 0.001
[epoch_93, batch_200] loss: 0.000
[epoch_93, batch_250] loss: 0.001
[epoch_93, batch_300] loss: 0.001
[epoch_93, batch_350] loss: 0.001
[epoch_93, batch_400] loss: 0.001
[epoch_93, batch_450] loss: 0.001
[epoch_93, batch_500] loss: 0.001
[epoch_93, batch_550] loss: 0.001
[epoch_93, batch_600] loss: 0.000
[epoch_93, batch_650] loss: 0.000
[epoch_93, batch_700] loss: 0.001
[epoch_93, batch_750] loss: 0.000
[epoch_93, batch_800] loss: 0.000
[epoch_93, batch_850] loss: 0.001
[epoch_93, batch_900] loss: 0.000
[epoch_93, batch_950] loss: 0.000
[epoch_93, batch_1000] loss: 0.001
[epoch_93, batch_1050] loss: 0.000
[epoch_93, batch_1100] loss: 0.000
[epoch_93, batch_1150] loss: 0.001
[epoch_93, batch_1200] loss: 0.002
[epoch_93, batch_1250] loss: 0.002
[epoch_93, batch_1300] loss: 0.001
[epoch_93, batch_1350] loss: 0.009
[epoch_94, batch_50] loss: 0.010
[epoch_94, batch_100] loss: 0.003
[epoch_94, batch_150] loss: 0.003
[epoch_94, batch_200] loss: 0.001
[epoch_94, batch_250] loss: 0.000
[epoch_94, batch_300] loss: 0.000
[epoch_94, batch_350] loss: 0.001
[epoch_94, batch_400] loss: 0.002
[epoch_94, batch_450] loss: 0.002
[epoch_94, batch_500] loss: 0.002
[epoch_94, batch_550] loss: 0.006
[epoch_94, batch_600] loss: 0.006
[epoch_94, batch_650] loss: 0.004
[epoch_94, batch_700] loss: 0.002
[epoch_94, batch_750] loss: 0.002
[epoch_94, batch_800] loss: 0.002
[epoch_94, batch_850] loss: 0.000
[epoch_94, batch_900] loss: 0.001
[epoch_94, batch_950] loss: 0.001
[epoch_94, batch_1000] loss: 0.005
[epoch_94, batch_1050] loss: 0.002
[epoch_94, batch_1100] loss: 0.002
[epoch_94, batch_1150] loss: 0.001
[epoch_94, batch_1200] loss: 0.001
[epoch_94, batch_1250] loss: 0.001
[epoch_94, batch_1300] loss: 0.001
[epoch_94, batch_1350] loss: 0.002
[epoch_95, batch_50] loss: 0.002
[epoch_95, batch_100] loss: 0.004
[epoch_95, batch_150] loss: 0.002
[epoch_95, batch_200] loss: 0.002
[epoch_95, batch_250] loss: 0.001
[epoch_95, batch_300] loss: 0.000
[epoch_95, batch_350] loss: 0.002
[epoch_95, batch_400] loss: 0.002
[epoch_95, batch_450] loss: 0.001
[epoch_95, batch_500] loss: 0.000
[epoch_95, batch_550] loss: 0.000
[epoch_95, batch_600] loss: 0.001
[epoch_95, batch_650] loss: 0.001
[epoch_95, batch_700] loss: 0.000
[epoch_95, batch_750] loss: 0.001
[epoch_95, batch_800] loss: 0.000
[epoch_95, batch_850] loss: 0.000
[epoch_95, batch_900] loss: 0.000
[epoch_95, batch_950] loss: 0.000
[epoch_95, batch_1000] loss: 0.001
[epoch_95, batch_1050] loss: 0.001
[epoch_95, batch_1100] loss: 0.001
[epoch_95, batch_1150] loss: 0.002
[epoch_95, batch_1200] loss: 0.002
[epoch_95, batch_1250] loss: 0.001
[epoch_95, batch_1300] loss: 0.001
[epoch_95, batch_1350] loss: 0.001
[epoch_96, batch_50] loss: 0.002
[epoch_96, batch_100] loss: 0.006
[epoch_96, batch_150] loss: 0.001
[epoch_96, batch_200] loss: 0.001
[epoch_96, batch_250] loss: 0.002
[epoch_96, batch_300] loss: 0.001
[epoch_96, batch_350] loss: 0.001
[epoch_96, batch_400] loss: 0.006
[epoch_96, batch_450] loss: 0.007
[epoch_96, batch_500] loss: 0.017
[epoch_96, batch_550] loss: 0.009
[epoch_96, batch_600] loss: 0.004
[epoch_96, batch_650] loss: 0.005
[epoch_96, batch_700] loss: 0.005
[epoch_96, batch_750] loss: 0.004
[epoch_96, batch_800] loss: 0.002
[epoch_96, batch_850] loss: 0.004
[epoch_96, batch_900] loss: 0.002
[epoch_96, batch_950] loss: 0.002
[epoch_96, batch_1000] loss: 0.002
[epoch_96, batch_1050] loss: 0.001
[epoch_96, batch_1100] loss: 0.000
[epoch_96, batch_1150] loss: 0.001
[epoch_96, batch_1200] loss: 0.001
[epoch_96, batch_1250] loss: 0.001
[epoch_96, batch_1300] loss: 0.001
[epoch_96, batch_1350] loss: 0.001
[epoch_97, batch_50] loss: 0.001
[epoch_97, batch_100] loss: 0.001
[epoch_97, batch_150] loss: 0.000
[epoch_97, batch_200] loss: 0.000
[epoch_97, batch_250] loss: 0.000
[epoch_97, batch_300] loss: 0.000
[epoch_97, batch_350] loss: 0.001
[epoch_97, batch_400] loss: 0.002
[epoch_97, batch_450] loss: 0.003
[epoch_97, batch_500] loss: 0.001
[epoch_97, batch_550] loss: 0.001
[epoch_97, batch_600] loss: 0.000
[epoch_97, batch_650] loss: 0.001
[epoch_97, batch_700] loss: 0.001
[epoch_97, batch_750] loss: 0.000
[epoch_97, batch_800] loss: 0.000
[epoch_97, batch_850] loss: 0.000
[epoch_97, batch_900] loss: 0.000
[epoch_97, batch_950] loss: 0.001
[epoch_97, batch_1000] loss: 0.001
[epoch_97, batch_1050] loss: 0.001
[epoch_97, batch_1100] loss: 0.001
[epoch_97, batch_1150] loss: 0.002
[epoch_97, batch_1200] loss: 0.002
[epoch_97, batch_1250] loss: 0.003
[epoch_97, batch_1300] loss: 0.001
[epoch_97, batch_1350] loss: 0.001
[epoch_98, batch_50] loss: 0.003
[epoch_98, batch_100] loss: 0.001
[epoch_98, batch_150] loss: 0.003
[epoch_98, batch_200] loss: 0.001
[epoch_98, batch_250] loss: 0.002
[epoch_98, batch_300] loss: 0.002
[epoch_98, batch_350] loss: 0.001
[epoch_98, batch_400] loss: 0.001
[epoch_98, batch_450] loss: 0.000
[epoch_98, batch_500] loss: 0.001
[epoch_98, batch_550] loss: 0.000
[epoch_98, batch_600] loss: 0.000
[epoch_98, batch_650] loss: 0.001
[epoch_98, batch_700] loss: 0.000
[epoch_98, batch_750] loss: 0.000
[epoch_98, batch_800] loss: 0.000
[epoch_98, batch_850] loss: 0.001
[epoch_98, batch_900] loss: 0.000
[epoch_98, batch_950] loss: 0.000
[epoch_98, batch_1000] loss: 0.002
[epoch_98, batch_1050] loss: 0.001
[epoch_98, batch_1100] loss: 0.001
[epoch_98, batch_1150] loss: 0.001
[epoch_98, batch_1200] loss: 0.001
[epoch_98, batch_1250] loss: 0.000
[epoch_98, batch_1300] loss: 0.000
[epoch_98, batch_1350] loss: 0.000
[epoch_99, batch_50] loss: 0.002
[epoch_99, batch_100] loss: 0.001
[epoch_99, batch_150] loss: 0.001
[epoch_99, batch_200] loss: 0.001
[epoch_99, batch_250] loss: 0.000
[epoch_99, batch_300] loss: 0.000
[epoch_99, batch_350] loss: 0.000
[epoch_99, batch_400] loss: 0.001
[epoch_99, batch_450] loss: 0.001
[epoch_99, batch_500] loss: 0.000
[epoch_99, batch_550] loss: 0.002
[epoch_99, batch_600] loss: 0.000
[epoch_99, batch_650] loss: 0.000
[epoch_99, batch_700] loss: 0.000
[epoch_99, batch_750] loss: 0.000
[epoch_99, batch_800] loss: 0.000
[epoch_99, batch_850] loss: 0.001
[epoch_99, batch_900] loss: 0.000
[epoch_99, batch_950] loss: 0.002
[epoch_99, batch_1000] loss: 0.005
[epoch_99, batch_1050] loss: 0.003
[epoch_99, batch_1100] loss: 0.005
[epoch_99, batch_1150] loss: 0.006
[epoch_99, batch_1200] loss: 0.003
[epoch_99, batch_1250] loss: 0.000
[epoch_99, batch_1300] loss: 0.001
[epoch_99, batch_1350] loss: 0.001
[epoch_100, batch_50] loss: 0.003
[epoch_100, batch_100] loss: 0.003
[epoch_100, batch_150] loss: 0.001
[epoch_100, batch_200] loss: 0.000
[epoch_100, batch_250] loss: 0.000
[epoch_100, batch_300] loss: 0.001
[epoch_100, batch_350] loss: 0.001
[epoch_100, batch_400] loss: 0.001
[epoch_100, batch_450] loss: 0.002
[epoch_100, batch_500] loss: 0.003
[epoch_100, batch_550] loss: 0.022
[epoch_100, batch_600] loss: 0.032
[epoch_100, batch_650] loss: 0.011
[epoch_100, batch_700] loss: 0.006
[epoch_100, batch_750] loss: 0.003
[epoch_100, batch_800] loss: 0.002
[epoch_100, batch_850] loss: 0.009
[epoch_100, batch_900] loss: 0.011
[epoch_100, batch_950] loss: 0.004
[epoch_100, batch_1000] loss: 0.010
[epoch_100, batch_1050] loss: 0.005
[epoch_100, batch_1100] loss: 0.004
[epoch_100, batch_1150] loss: 0.008
[epoch_100, batch_1200] loss: 0.002
[epoch_100, batch_1250] loss: 0.003
[epoch_100, batch_1300] loss: 0.012
[epoch_100, batch_1350] loss: 0.010
wandb: Waiting for W&B process to finish, PID 635948
wandb: Program ended successfully.
wandb: - 0.00MB of 0.00MB uploaded (0.00MB deduped)wandb: \ 0.00MB of 0.00MB uploaded (0.00MB deduped)wandb: | 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: / 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: - 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: \ 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: | 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: / 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: - 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: \ 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb: | 0.11MB of 0.11MB uploaded (0.00MB deduped)wandb:                                                                                
wandb: Find user logs for this run at: /home/nttung/person-in-context/BPA-Net/bash/wandb/run-20210724_181547-35jfm6xo/logs/debug.log
wandb: Find internal logs for this run at: /home/nttung/person-in-context/BPA-Net/bash/wandb/run-20210724_181547-35jfm6xo/logs/debug-internal.log
wandb: Run summary:
wandb:   loss_matching_2019_default_param_context_pose_attention_no_one_hot 0.01039
wandb:                                                             _runtime 24887
wandb:                                                           _timestamp 1627175435
wandb:                                                                _step 2403
wandb: Run history:
wandb:   loss_matching_2019_default_param_context_pose_attention_no_one_hot ▅█▄▄▄▃▃▃▃▂▂▂▂▂▂▂▂▁▁▁▂▁▂▁▁▁▁▁▁▁▁▂▁▂▁▁▁▁▁▁
wandb:                                                             _runtime ▁▁▂▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▅▅▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇▇███
wandb:                                                           _timestamp ▁▁▂▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▅▅▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇▇███
wandb:                                                                _step ▁▁▁▁▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▅▅▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇███
wandb: 
wandb: Synced 6 W&B file(s), 1 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: 
wandb: Synced sleek-elevator-129: https://wandb.ai/nttung1110/Thesis/runs/35jfm6xo

